author,score,affiliation
Christophe Jamin,12.162279263157641,"B Lymphocytes, Autoimmunity and Immunotherapies laboratory, UMR 1227, Université de Brest, INSERM, and University Hospital of Brest, Brest, France."
Fanny Saidoune,12.107753409933848,"Centre de Recherche sur l'Inflammation, INSERM UMR1149, CNRS ERL8252, Sorbonne Paris Cité, Faculté de Médecine site Bichat, Laboratoire d'Excellence Inflamex, DHU FIRE, Université Paris Diderot, 16 rue Henri Huchard, 75018, Paris, France."
Francis Guillemin,12.01279070898598,"EA4360 Apemac, University of Lorraine, Vandoeuvre-lès-Nancy, France.
CIC-1433 Epidemiologie Clinique, Inserm, CHRU Nancy, University of Lorraine, Nancy, France."
Lionel Galicier,11.994156947757697,"Immunology Department Saint-Louis Hospital Paris France.
Université de Paris Paris France."
Darragh Duffy,11.957473142083156,"Immunobiology of Dendritic Cells, Institut Pasteur, Paris, France.
INSERM U1223, Paris, France.
Centre for Translational Research, Institut Pasteur, Paris, France."
Vincent Bondet,11.957473142083156,"Immunobiology of Dendritic Cells, Institut Pasteur, Paris, France.
INSERM U1223, Paris, France."
Miguel Hié,11.892209605912019,"French Reference Centre for Thrombotic Microangiopathies, Saint-Antoine Hospital, Paris, France; Internal Medicine Department, Pitié-Salpêtrière Hospital, Paris, France."
Noémie Gensous,11.842164587801756,"UMR-CNRS 5164 Université Bordeaux, Bordeaux, France."
Vincent Cottin,11.775043432284654,"National Reference Centre for Rare Pulmonary Diseases, Department of Respiratory Medicine, Louis Pradel Hospital, Hospices Civils de Lyon, UMR 754, Claude Bernard University Lyon 1, University of Lyon, Lyon, France."
Mathieu P Rodero,11.758066077717848,"CNRS UMR-8601, CICB, 45 rue des Saints-Pères, 75006 Paris, France.
Team Chemistry & Biology, Modeling & Immunology for Therapy, CBMIT, Paris, France.
Université Paris Descartes, Sorbonne Paris Cité, Paris, France."
P Youinou,11.681644355068721,"Laboratory of Immunology, Brest University Medical School Hospital, France."
Y Jamilloux,11.679144588439872,"Service de médecine interne, hospices civils de Lyon, hôpital de la Croix-Rousse, université Claude-Bernard - Lyon 1, 103, grande rue de la Croix-Rousse, 69004 Lyon, France. Electronic address: yvan.jamilloux@chu-lyon.fr."
Dominique Valeyre,11.547535848410908,"Pulmonology Department and Inserm UMR 127, Avicenne Hospital, APHP. Université Sorbonne Paris Nord, Paris, France.
Pulmonology department, Paris Saint Joseph Hospital Group, Paris, France."
Christine Bodemer,11.479496900213327,"Université Paris Descartes, Sorbonne Paris Cité, Paris, France.
Imagine Institute, Paris, France.
Department of Paediatric Dermatology, Reference Centre for Rare Skin Disorders (MAGEC), Hôpital Universitaire Necker-Enfants Malades, Assistance Publique-Hôpitaux de Paris, 75015 Paris, France."
Patrice Decker,11.454452646384556,"EA4222, Li2P, University of Paris 13, 74 rue Marcel Cachin, 93017 Bobigny, France. patrice.decker@univ-paris13.fr"
Frédéric Rieux-Laucat,11.434655216241934,"Laboratory of Immunogenetics of Pediatric Autoimmune Diseases, INSERM Unité Mixte de Recherche (UMR) 1163, Institut Imagine, Université de Paris, Paris, France."
F Monneaux,11.38718078723337,"Institut de Biologie Moléculaire et Cellulaire, UPR 9021 CNRS Immunologie et Chimie Thérapeutiques, 15 rue René Descartes, 67000 Strasbourg, France."
E Dicou,11.332079648474314,"INSERM U298, Angers, France."
Baptiste Hervier,11.331179505040343,"INSERM U1135, CNRS ERL 8255, Centre d'Immunologie et des Maladies Infectieuses (CIMI-Paris), Sorbonne Université, Paris, France.
Service de Médecine Interne-Maladies Systémiques, Hôpital Saint-Louis, Assistance Publique Hôpitaux de Paris, Paris, France."
L Arnaud,11.257111982564243,"Service de médecine interne 2, Centre national de référence lupus systémique et syndrome des anti-phospholipides, groupement hospitalier Pitié-Salpêtrière, AP-HP, 47-83, boulevard de l'hôpital, 75651 Paris, France; Inserm, UMR-S 945, boulevard de l'hôpital, 75013 Paris, France; Université Pierre et Marie Curie, université Paris 06, 75005 Paris, France."
Sophie Hillion,11.193884533664837,"Laboratory of Immunology Brest University Medical School, BP 824, F29609 Brest, France."
Mathilde Versini,11.113150287116719,"The Zabludowicz Center for Autoimmune Diseases, Sheba Medical Center, Tel-Hashomer, Israel; Department of Internal Medicine, Archet-1 Hospital, University of Nice-Sophia-Antipolis, Nice, France."
Jean-Christophe Gris,11.0711252204394,"Department of Hematology, University Hospital of Nîmes, Nîmes, France jean.christophe.gris@chu-nimes.fr.
Faculty of Pharmaceutical and Biological Sciences, University of Montpellier, Montpellier, France.
UPRES EA2992 ""Caractéristiques Féminines des Dysfonctions des Interfaces Vasculaires"", University of Montpellier, Montpellier, France.
I.M. Sechenov First Moscow State Medical University, Moscow, Russian Federation."
M Zouali,11.00762064577233,"Institut Pasteur, Immunogénétique Cellulaire, Paris, France."
O Meyer,10.98666868383396,"Service de rhumatologie, hôpital Bichat - Claude-Bernard, 75018 Paris, France."
Maxime Dougados,10.862308813604049,"Department of Rheumatology, Hôpital Cochin, Université Paris Descartes, Paris, France."
Bernard Bonnotte,10.84952920033489,"Service de médecine interne et immunologie clinique, CHU Dijon Bourgogne, 2, boulevard Mal-de-Lattre-de-Tassigny, 21000 Dijon, France."
Valérie Devauchelle-Pensec,10.779832122462322,"Rheumatology Department, Reference Centre of Rare Autoimmune Diseases, Cavale Blanche Hospital and Brest University, INSERM UMR 1227, Brest, France."
Mohamed Hamidou,10.733564420549262,"Service de Médecine Interne, Université de Nantes, Centre Hospitalier Universitaire, Nantes, France."
Vivien Guillotin,10.706463334660201,"Centre national de référence maladie auto-immune et systémique rares Est/Sud-Ouest (RESO), Bordeaux University Hospital, 33076 Bordeaux, France.
UMR-CNRS 5164, ImmunoConcept, University of Bordeaux, 33076 Bordeaux, France.
Department of Internal Medicine, Saint André, Bordeaux University Hospital, 33076 Bordeaux, France."
Hélène Jeltsch-David,10.640037109952258,"Centre National de la Recherche Scientifique (CNRS), Immunopathologie et Chimie Thérapeutique/Laboratory of excellence Medalis, Institut de Biologie Moléculaire et Cellulaire, 15 rue René Descartes, 67000 Strasbourg, France. Electronic address: H.David@ibmc-cnrs.unistra.fr."
Ulrich Blank,10.628236501685675,"Université Paris Cité, Centre de Recherche sur l'Inflammation, Institut National de la Santé Et de la Recherche Médicale (INSERM) UMR1149, Centre National de la Recherche Scientifique (CNRS). EMR8252, Faculté de Médecine site Bichat, Paris, France.
Université Paris Cité, Laboratoire d'Excellence INFLAMEX, Paris, France."
Pascale Ghillani-Dalbin,10.62743357248769,"Département de Immunologie, Hôpital Pitié-Salpétrière, APHP, Université Pierre et Marie Curie, Paris, France."
Miguel Hie,10.578141538242091,"AP-HP, Groupement Hospitalier Pitié-Salpêtrière, E3M Institute, Internal Medicine Department 2, National Reference Centre for Systemic Lupus Erythematosus, F-75013, Paris, France; Sorbonne Universités, UPMC Univ Paris 06, F-75013, Paris, France."
Delphine Gobert,10.559502311409071,"Department of Internal Medicine, Hôpital Bichat, Assistance Publique-Hôpitaux de Paris, Faculté de Médecine site Bichat, DHU FIRE, Université Paris Diderot, 46 rue Henri Huchard, 75018, Paris, France."
Jean-Charles Guéry,10.498896156737272,"Centre de Physiopathologie Toulouse-Purpan, Université de Toulouse, CNRS, INSERM, Université Paul Sabatier, Toulouse, France. jean-charles.guery@inserm.fr."
B Bader-Meunier,10.492479860301803,"Service d'immunologie et rhumatologie pédiatrique, hôpital Necker, 149, rue de Sèvres, 75015 Paris, France. brigitte.bader-meunier@nck.aphp.fr"
François Maurier,10.459939894768247,"Médecine Interne, Hôpitaux privés de Metz, 57070 Metz, France."
Chantal Dumestre-Pérard,10.424717341803841,"Laboratoire d'Immunologie, Pôle de Biologie, CHU Grenoble Alpes, Grenoble Cedex 9, France. cdumestre-perard@chu-grenoble.fr.
BNI TIMC-IMAG, UMR5525, CNRS-Université Grenoble Alpes, Grenoble Cedex 9, France. cdumestre-perard@chu-grenoble.fr."
Lena Alexopoulou,10.329264491305516,"Aix Marseille Univ, CNRS, INSERM, CIML, Marseille, France."
Amanda Poissonnier,10.236889006662274,"Centre Eugène Marquis, Rennes, France.
Equipe Labellisée Ligue Contre Le Cancer, INSERM U1242 COSS Institut National de la Santé et de la Recherche Médical, Rennes, France.
Université de Rennes-1, Rennes, France."
Anne Garreau,10.200652919798644,"CNRS-UMR 5164, ImmunoConcEpT, Bordeaux University, Bordeaux, France."
Maud Wilhelm,10.149527721724596,"CNRS and Strasbourg University, Unit Biotechnology and Cell signaling, UMR7242/Strasbourg Drug Discovery and Development Institute (IMS), Strasbourg, France."
Alain Combes,10.058574451158199,"Sorbonne Université, Assistance Publique-Hôpitaux de Paris (AP-HP), Hôpital La Pitié-Salpêtrière, Service de Médecine Intensive Réanimation, Paris, France; Sorbonne Université, Inserm, UMRS_1166-ICAN, Institut de Cardiométabolisme et Nutrition (ICAN), Paris, France."
Marc Michel,9.982646877999857,"Department of Internal Medicine, French National Center for Autoimmune Cytopenias, Créteil, France."
Jérôme Avouac,9.936482115727566,"Rheumatology A Department, Paris Descartes University, Cochin Hospital, Paris, France."
Jean-Laurent Casanova,9.86924805993398,"St. Giles Lab of Human Genetics of Infectious Diseases, The Rockefeller University, New York, USA Howard Hughes Medical Institute, New York, États-Unis - Lab of Human Genetics of Infectious Diseases, Inserm UMR 1163, Necker Hospital for Sick Children, Paris, France Paris Descartes University, Imagine Institute, Paris, France - Pediatric Hematology and Immunology Unit, Necker Hospital for Sick Children, Paris, France."
Jérémie Sellam,9.850149658578596,"Service de Rhumatologie, Hôpital Saint-Antoine, AP-HP, Université Pierre et Marie Curie, Paris, France."
T Papo,9.782271225143242,"Service de médecine interne, hôpital Bichat, 46, rue Henri-Huchard, 75877 Paris, France. thomas.papo@bch.ap-hop-paris.fr"
Daniel Bertin,9.781364527885476,"Service d'immunologie Hôpital de la Conception, AP-HM Marseille France."
Jean-Loup Pennaforte,9.779573554604074,"Département de médecine interne et gériatrie, CHU Reims, France."
Emeline Pacreau,9.778994896570106,"Centre de Recherche sur l'Inflammation, INSERM UMR1149, CNRS ERL8252, Sorbonne Paris Cité, Faculté de Médecine site Bichat, Laboratoire d'Excellence Inflamex, DHU FIRE, Université Paris Diderot, 16 rue Henri Huchard, 75018, Paris, France."
Philippe Mertz,9.775059974881001,"Centre National de Référence des Maladies Auto-Immunes et Systémiques Rares, Est/Sud-Ouest (RESO), France; Service de rhumatologie, Centre Hospitalier Universitaire de Strasbourg, 1 avenue Molière, 67098 Strasbourg, France."
Cécile M Yelnik,9.74362805164067,"Department of Internal Medicine and Clinical Immunology, Referral Centre for Centre for rare systemic autoimmune diseases North and North-West of France (CeRAINO, ), CHU Lille, Univ. Lille, Inserm, U1286, - INFINITE-Institute for Translational Research in Inflammation, F-59000, Lille, France."
Stéphane Burtey,9.696656144547006,"Nephrology Department, C.H.U. de la Conception, Marseille, France."
Alexandra Audemard-Verger,9.678816940092593,"Departement of internal medicine, CHU de Caen, France Caen University, Caen, France Immunology departement, Caen , France Department of Psychiatry, CHU de Caen, Caen Department of Immunology, Institut Cochin, Paris, France."
Jacques Morel,9.661393945115242,"Montpellier School of Medicine, University of Montpellier, 34967 Montpellier, France.
Department of Rheumatology, CHU and University of Montpellier, Montpellier, France."
Jean-Louis Pasquali,9.653837548041281,"CNRS UPR3572, Institut de Biologie Moléculaire et Cellulaire, Immunopathologie et Chimie Thérapeutique/Laboratory of Excellence Medalis Strasbourg, F-67084, France ; Université de Strasbourg, UFR Médecine Strasbourg, F-67085, France ; Department of Clinical Immunology, Hôpitaux Universitaires de Strasbourg F-67085, France."
Olivier Lambotte,9.635450018433712,"Service de Médecine Interne et Immunologie, Hôpital Bicêtre, AP-HP, Université Paris-Sud, Le Kremlin-Bicêtre, France."
Quentin Simon,9.628556199710385,"Université Paris Cité, Centre de Recherche sur l'Inflammation, Institut National de la Santé Et de la Recherche Médicale (INSERM) UMR1149, Centre National de la Recherche Scientifique (CNRS). EMR8252, Faculté de Médecine site Bichat, Paris, France.
Université Paris Cité, Laboratoire d'Excellence INFLAMEX, Paris, France."
Jean-Luc Pellegrin,9.499498046630539,"Centre national de référence maladie auto-immune et systémique rares Est/Sud-Ouest (RESO), Bordeaux University Hospital, 33076 Bordeaux, France.
Department of Internal Medicine, Haut-Leveque, Bordeaux University Hospital, 33604, Pessac, France."
Stéphane Paul,9.49715768938825,"CIRI - Centre International de Recherche en Infectiologie, Team GIMAP, Université de Lyon, Université Jean Monnet, Université Claude Bernard Lyon 1, INSERM, U1111, CNRS, UMR530, F42023 Saint-Etienne, France; Department of Immunology, Saint-Etienne University Hospital, Saint-Etienne, France."
J Sibilia,9.4825795147156,"Department of Rheumatology, Hautepierre Teaching Hospital, Strasbourg, France."
Olivier Meyer,9.45757122113467,"Rheumatology department, Hôpital Bichat, 46, rue Henri-Huchard, 75018 Paris, France. olivier.meyer@bch.ap-hop-paris.fr"
Romain Paule,9.442836695853357,"Université Paris Descartes-Sorbonne Paris Cité, France; AP-HP, Centre de référence maladies auto-immunes et systémiques rares de l'île de France, Service de médecine interne Pôle médecine, Hôpital Cochin, 27 rue du Faubourg Saint Jacques, 75679 Paris cedex 14, France."
L Sailler,9.42757245298443,"Service de médecine interne, salle Le Tallec, pavillon URM, CHU Purpan, place du Dr-Baylac, TSA 40031, 31059 Toulouse cedex 9, France; UMR 1027 Inserm, université de Toulouse, faculté de médecine, 37, allées Jules-Guesde, 31000 Toulouse, France; CIC 1436, CHU de Toulouse, CHU Purpan, place du Dr-Baylac, TSA 40031, 31059 Toulouse cedex 9, France."
Lucile Musset,9.3822412861193,"Department of Immunology, Assistance Publique-Hôpitaux de Paris, Hôpital Pitié-Salpêtrière, Paris."
V Le Guern,9.375748105720527,"Service de médecine interne, centre de référence maladies systémiques et auto-immunes rares, sclérodermies, vascularites, groupe hospitalier Cochin, 75014 Paris, France."
Hanna Debiec,9.357312873699605,"Unité Mixte de Recherche S 1155, Sorbonne Université, Université Pierre et Marie Curie Paris 06 and Institut National de la Santé et de la Recherche Médicale, Paris, France."
V Salle,9.353917630233832,"Inserm U519 and Institut Fédératif de Recherche Multidisciplinaire sur les Peptides (IFR 23), Faculté de Médecine et de Pharmacie, Rouen, France. salle.valery@chu-amiens.fr"
